PRODUCER AGENCY               : NASA                                            
508681423 307908 G A  00000000 00110011 461.4927764761391 5.711538047876854 3.009087022477765 3.213389453661288
508681459 607902 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508681497 307896 G A  00000000 00110011 461.4927889358958 1.035947166751118 3.009089481442509 3.21339945445328
508681517 307893 G A  00000000 00110011 461.4927803964499 2.955770393724483 3.0090855733814 3.213394823068501
508681519 607893 G A  00000000 11001100 461.417905761058 0 2.954886589258774 3.192719171799166
508681522 307892 G A  00000000 00110011 461.4927928562136 1.035947576736223 3.009088032347768 3.213404823865822
508681533 307891 G A  00000000 00110011 461.4927843167651 2.95577176351054 3.009084124285589 3.213400192479507
508681543 307889 G A  00000000 00110011 461.492775777314 2.955773133296595 3.009080216222344 3.213395561091657
508681554 307887 G A  00000000 00110011 461.4927672378603 2.955774503082651 3.009076308158029 3.213390929702274
508681568 307885 G A  00000000 00110011 461.4927626187157 6.547502472030852 3.009070950994182 3.213391667721551
508681579 607883 G A  00000000 11001100 461.4193207104088 0 2.956301538609597 3.192719171799166
508681639 607874 G A  00000000 11001100 461.4208561934392 0 2.956301538609597 3.194254654829624
508681699 607865 G A  00000000 11001100 461.4190412378819 0 2.954486583052279 3.194254654829624
508681759 607855 G A  00000000 11001100 461.4190412378819 0 2.954486583052279 3.194254654829624
508681819 607846 G A  00000000 11001100 461.4208561934392 0 2.956301538609597 3.194254654829624
508681879 607836 G A  00000000 11001100 461.4208561934392 0 2.956301538609597 3.194254654829624
508681939 607827 G A  00000000 11001100 461.4188689614168 0 2.956301538609597 3.192267422807209
508681999 607817 G A  00000000 11001100 461.4188689614168 0 2.956301538609597 3.192267422807209
508682059 607808 G A  00000000 11001100 461.4188689614168 0 2.956301538609597 3.192267422807209
508682119 607799 G A  00000000 11001100 461.4204038366157 0 2.956301538609597 3.193802298006043
508682173 307790 G A  00000000 00110011 461.4927457699189 1.052498322968574 3.009066292183495 3.213379477735368
508682179 607789 G A  00000000 11001100 461.4204038366157 0 2.956301538609597 3.193802298006043
508682195 307787 G A  00000000 00110011 461.4927289211147 1.05249873241627 3.009061633370974 3.213367287743742
508682207 307785 G A  00000000 00110011 461.4927120723033 1.052499141863966 3.009056974556621 3.213355097746677
508682212 307784 G A  00000000 00110011 461.4926948931156 1.069215236974167 3.009052224391078 3.213342668724458
508682239 607780 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508682283 307773 G A  00000000 00110011 461.4926955728604 0.405428198698597 3.009052453894176 3.213343118966162
508682299 607770 G A  00000000 11001100 461.4189888872648 0 2.954886589258774 3.193802298006043
508682359 607761 G A  00000000 11001100 461.417454012066 0 2.954886589258774 3.192267422807209
508682419 607751 G A  00000000 11001100 461.4189888872648 0 2.954886589258774 3.193802298006043
508682479 607742 G A  00000000 11001100 461.417454012066 0 2.954886589258774 3.192267422807209
508682539 607733 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508682579 307726 G A  00000000 00110011 461.4927080326379 1.03594839670643 3.009054912863783 3.213353119774148
508682580 307726 G A  00000000 00110011 461.4927204924225 1.035948806691534 3.009057371835014 3.213363120587463
508682599 607723 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508682615 307721 G A  00000000 00110011 461.492732952214 1.035949216676638 3.009059830807869 3.213373121406108
508682642 307716 G A  00000000 00110011 461.4927454120124 1.035949626661743 3.00906228978234 3.213383122230081
508682650 307715 G A  00000000 00110011 461.4927578718178 1.035950036646847 3.009064748758435 3.213393123059387
508682659 607714 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508682663 307713 G A  00000000 00110011 461.4927703316302 1.03595044663195 3.009067207736153 3.213403123894029
508682664 307713 G A  00000000 00110011 461.4927827914495 1.035950856617055 3.009069666715491 3.213413124733993
508682683 307710 G A  00000000 00110011 461.4927952512758 1.035951266602158 3.00907212569645 3.213423125579294
508682719 607704 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508682722 307704 G A  00000000 00110011 461.4928201709491 1.871904173144733 3.009077043663234 3.213443127285882
508682779 607695 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508682839 607685 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508682899 607676 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508682959 607667 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508683019 607657 G A  00000000 11001100 461.4197215552579 0 2.956702383458684 3.192719171799166
508683079 607648 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508683139 607638 G A  00000000 11001100 461.4164910290309 0 2.953471857231741 3.192719171799166
508683199 607629 G A  00000000 11001100 461.4183060589836 0 2.955286887184399 3.192719171799166
508683259 607619 G A  00000000 11001100 461.4183060589836 0 2.955286887184399 3.192719171799166
508683302 307613 G A  00000000 00110011 461.492803322123 1.052499968787744 3.009072384845174 3.213430937277826
508683311 307611 G A  00000000 00110011 461.4927864732896 1.05250037823544 3.009067726025284 3.213418747264332
508683312 307611 G A  00000000 00110011 461.492769624449 1.052500787683136 3.009063067203557 3.213406557245394
508683319 607610 G A  00000000 11001100 461.4183060589836 0 2.955286887184399 3.192719171799166
508683379 607601 G A  00000000 11001100 461.4183060589836 0 2.955286887184399 3.192719171799166
508683439 607591 G A  00000000 11001100 461.4183060589836 0 2.955286887184399 3.192719171799166
508683499 607582 G A  00000000 11001100 461.4183060589836 0 2.955286887184399 3.192719171799166
508683559 607572 G A  00000000 11001100 461.4198415420141 0 2.955286887184399 3.194254654829624
508683619 607563 G A  00000000 11001100 461.4197215552579 0 2.956702383458684 3.192719171799166
508683679 607553 G A  00000000 11001100 461.4183060589836 0 2.955286887184399 3.192719171799166
508683739 607544 G A  00000000 11001100 461.4198415420141 0 2.955286887184399 3.194254654829624
508683754 307542 G A  00000000 00110011 461.4927820842961 1.035952496557471 3.009065526189383 3.213416558106682
508683799 607535 G A  00000000 11001100 461.4198415420141 0 2.955286887184399 3.194254654829624
508683817 307532 G A  00000000 00110011 461.4927945441502 1.035952906542575 3.009067985176828 3.213426558973306
508683842 307528 G A  00000000 00110011 461.4928070040112 1.035953316527679 3.009070444165898 3.213436559845258
508683843 307528 G A  00000000 00110011 461.4928194638791 1.035953726512783 3.009072903156583 3.213446560722537
508683859 607525 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508683866 307524 G A  00000000 00110011 461.4928311849921 3.952877267196186 3.009074581138057 3.213456603854001
508683867 307524 G A  00000000 00110011 461.4928429061132 3.952879045862995 3.00907625912161 3.213466646991556
508683870 307523 G A  00000000 00110011 461.492855366002 1.035954956468095 3.009078718117166 3.213476647884832
508683880 307522 G A  00000000 00110011 461.4928802858005 1.871911552876605 3.009083636113136 3.213496649687368
508683883 307521 G A  00000000 00110011 461.492879547041 3.11692586806171 3.00908285510322 3.213496691937749
508683919 607516 G A  00000000 11001100 461.4197215552579 0 2.956702383458684 3.192719171799166
508683923 307515 G A  00000000 00110011 461.4928920069507 1.035956186423407 3.009085314103637 3.213506692847016
508683939 307513 G A  00000000 00110011 461.4929047111794 1.052347910416992 3.009087821321423 3.213516889858031
508683951 307511 G A  00000000 00110011 461.4929171711032 1.035957014432538 3.009090280325115 3.213526890778059
508683979 607506 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508683982 307506 G A  00000000 00110011 461.4929296310339 1.035957424417642 3.009092739330427 3.213536891703423
508684039 607497 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508684099 607487 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508684159 607478 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508684206 307471 G A  00000000 00110011 461.4929288922756 3.116927236743415 3.009091958320974 3.213536933954568
508684214 307469 G A  00000000 00110011 461.4929281535185 3.11692860542512 3.009091177311982 3.213536976206477
508684215 307469 G A  00000000 00110011 461.4929274147626 3.116929974106825 3.009090396303453 3.213537018459153
508684219 607469 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508684232 307467 G A  00000000 00110011 461.492926676008 3.11693134278853 3.009089615295385 3.213537060712591
508684241 307465 G A  00000000 00110011 461.4929259372546 3.116932711470235 3.009088834287779 3.213537102966797
508684256 307463 G A  00000000 00110011 461.4929251985024 3.11693408015194 3.009088053280635 3.213537145221766
508684279 607459 G A  00000000 11001100 461.4208561934392 0 2.956301538609597 3.194254654829624
508684289 307458 G A  00000000 00110011 461.4929244597515 3.116935448833645 3.009087272273952 3.2135371874775
508684329 307451 G A  00000000 00110011 461.4929237210018 3.11693681751535 3.009086491267732 3.213537229733999
508684339 607450 G A  00000000 11001100 461.4208561934392 0 2.956301538609597 3.194254654829624
508684359 307447 G A  00000000 00110011 461.4929229822533 3.116938186197055 3.009085710261973 3.213537271991264
508684397 307441 G A  00000000 00110011 461.492922243506 3.11693955487876 3.009084929256677 3.213537314249293
508684399 607440 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508684421 307437 G A  00000000 00110011 461.4929215047599 3.116940923560465 3.009084148251842 3.213537356508086
508684438 307434 G A  00000000 00110011 461.4929207660151 3.11694229224217 3.009083367247469 3.213537398767646
508684452 307432 G A  00000000 00110011 461.4929200272716 3.116943660923875 3.009082586243558 3.213537441027969
508684459 607431 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508684465 307430 G A  00000000 00110011 461.4929192885292 3.11694502960558 3.009081805240109 3.213537483289058
508684478 307428 G A  00000000 00110011 461.492918549788 3.116946398287285 3.009081024237122 3.213537525550911
508684496 307425 G A  00000000 00110011 461.4929178110481 3.11694776696899 3.009080243234596 3.21353756781353
508684497 307425 G A  00000000 00110011 461.4929170723095 3.116949135650695 3.009079462232533 3.213537610076914
508684519 607422 G A  00000000 11001100 461.417905761058 0 2.954886589258774 3.192719171799166
508684544 307418 G A  00000000 00110011 461.492916333572 3.1169505043324 3.009078681230931 3.213537652341061
508684565 307414 G A  00000000 00110011 461.4929155948358 3.116951873014105 3.009077900229792 3.213537694605975
508684579 607412 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508684595 307410 G A  00000000 00110011 461.4929148561008 3.11695324169581 3.009077119229114 3.213537736871653
508684639 607403 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508684699 607393 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508684722 307390 G A  00000000 00110011 461.4928980072528 1.052501197130832 3.009072460405557 3.213525546847278
508684755 307384 G A  00000000 00110011 461.4928811583977 1.052501606578528 3.009067801580164 3.213513356817457
508684758 307384 G A  00000000 00110011 461.4928643095352 1.052502016026224 3.009063142752938 3.213501166782198
508684759 607384 G A  00000000 11001100 461.4208561934392 0 2.956301538609597 3.194254654829624
508684764 307383 G A  00000000 00110011 461.4928474606654 1.05250242547392 3.009058483923879 3.213488976741499
508684819 607374 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508684840 307371 G A  00000000 00110011 461.4928306117883 1.052502834921616 3.009053825092986 3.213476786695356
508684879 607365 G A  00000000 11001100 461.417454012066 0 2.954886589258774 3.192267422807209
508684939 607356 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508684977 307350 G A  00000000 00110011 461.4928137629041 1.052503244369313 3.009049166260259 3.213464596643775
508684999 307346 G A  00000000 00110011 461.492796583642 1.069219419920795 3.009044416075982 3.213452167565971
508684999 607346 G A  00000000 11001100 461.4189888872648 0 2.954886589258774 3.193802298006043
508685059 607337 G A  00000000 11001100 461.4223919489847 0 2.956301538609597 3.195790410375058
508685119 607327 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508685179 607318 G A  00000000 11001100 461.4189888872648 0 2.954886589258774 3.193802298006043
508685239 607308 G A  00000000 11001100 461.4180265120614 0 2.953471857231741 3.194254654829624
508685299 607299 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508685359 607290 G A  00000000 11001100 461.417454012066 0 2.954886589258774 3.192267422807209
508685419 607280 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508685479 607271 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508685490 307269 G A  00000000 00110011 461.4928090435796 1.035957834402746 3.009046875082918 3.21346216849666
508685539 607261 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508685588 307254 G A  00000000 00110011 461.4928215035242 1.03595824438785 3.009049334091474 3.213472169432683
508685599 607252 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508685659 607242 G A  00000000 11001100 461.4198415420141 0 2.955286887184399 3.194254654829624
508685663 307242 G A  00000000 00110011 461.4928339634757 1.035958654372954 3.009051793101657 3.213482170374038
508685676 307240 G A  00000000 00110011 461.4928464234342 1.035959064358059 3.009054252113457 3.213492171320719
508685697 307236 G A  00000000 00110011 461.4928588833996 1.035959474343163 3.009056711126876 3.213502172272735
508685702 307236 G A  00000000 00110011 461.4928840476647 1.888311983182084 3.009061677374616 3.213522370290117
508685703 307236 G A  00000000 00110011 461.4928969962783 1.068743502078588 3.009064232825056 3.213532763453161
508685708 307235 G A  00000000 00110011 461.4929094562719 1.035961138400349 3.009066691845062 3.213542764426814
508685719 607233 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508685732 307231 G A  00000000 00110011 461.4929219162725 1.035961548385453 3.009069150866685 3.213552765405796
508685779 607224 G A  00000000 11001100 461.4198415420141 0 2.955286887184399 3.194254654829624
508685839 607214 G A  00000000 11001100 461.4180265120614 0 2.953471857231741 3.194254654829624
508685852 307212 G A  00000000 00110011 461.4929050673735 1.052504071293091 3.009064492030254 3.213540575343224
508685858 307211 G A  00000000 00110011 461.4928882184672 1.052504480740787 3.009059833191991 3.213528385275213
508685878 307208 G A  00000000 00110011 461.4928713695537 1.052504890188483 3.009055174351893 3.213516195201761
508685881 307208 G A  00000000 00110011 461.4928545206329 1.052505299636179 3.009050515509962 3.213504005122868
508685888 307206 G A  00000000 00110011 461.492820492398 1.921728059523051 3.009041106470669 3.213479385927333
508685889 307206 G A  00000000 00110011 461.4928036434552 1.052506536007653 3.009036447623201 3.213467195832008
508685899 607205 G A  00000000 11001100 461.4180265120614 0 2.953471857231741 3.194254654829624
508685902 307204 G A  00000000 00110011 461.4927867945052 1.052506945455349 3.009031788773898 3.213455005731243
508685906 307204 G A  00000000 00110011 461.4927699455478 1.052507354903045 3.009027129922762 3.213442815625037
508685909 307203 G A  00000000 00110011 461.4927359172393 1.921732210356134 3.009017720864881 3.213418196374346
508685915 307202 G A  00000000 00110011 461.4927190682599 1.05250859127452 3.009013062008208 3.213406006251708
508685959 607195 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508686019 607186 G A  00000000 11001100 461.4197215552579 0 2.956702383458684 3.192719171799166
508686079 607176 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508686139 607167 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508686199 607158 G A  00000000 11001100 461.4180265120614 0 2.953471857231741 3.194254654829624
508686259 607148 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508686279 307145 G A  00000000 00110011 461.4927315282675 1.035961958370557 3.009015521031455 3.213416007236019
508686319 607139 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508686331 307137 G A  00000000 00110011 461.4927442325961 1.052353795539577 3.009018028272515 3.213426204323552
508686366 307131 G A  00000000 00110011 461.4927566926177 1.035962786379689 3.009020487299033 3.213436205318628
508686379 607129 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508686392 307127 G A  00000000 00110011 461.4927816126817 1.871927212699794 3.009025405356941 3.213456207324774
508686414 307124 G A  00000000 00110011 461.4927940727242 1.035964016335001 3.009027864388326 3.213466208335844
508686434 307121 G A  00000000 00110011 461.4928065327736 1.035964426320105 3.009030323421336 3.213476209352243
508686439 607120 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508686473 307115 G A  00000000 00110011 461.4928189928299 1.035964836305209 3.009032782455965 3.213486210373974
508686499 607110 G A  00000000 11001100 461.4212570382883 0 2.956702383458684 3.194254654829624
508686559 607101 G A  00000000 11001100 461.417905761058 0 2.954886589258774 3.192719171799166
508686619 607092 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508686679 607082 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508686739 607073 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508686799 607063 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508686812 307061 G A  00000000 00110011 461.4928104533685 2.955778612440819 3.009028874388445 3.213481578979986
508686823 307060 G A  00000000 00110011 461.4928019139043 2.955779982226876 3.009024966319856 3.213476947584461
508686826 307059 G A  00000000 00110011 461.4927933744376 2.955781352012931 3.009021058250198 3.213472316187402
508686832 307058 G A  00000000 00110011 461.4927848349683 2.955782721798987 3.009017150179471 3.213467684788809
508686847 307056 G A  00000000 00110011 461.4927762954964 2.955784091585043 3.009013242107677 3.213463053388679
508686857 307054 G A  00000000 00110011 461.4927677560219 2.955785461371099 3.009009334034813 3.213458421987015
508686859 607054 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508686866 307053 G A  00000000 00110011 461.4927592165447 2.955786831157155 3.009005425960881 3.213453790583815
508686878 307051 G A  00000000 00110011 461.492750677065 2.955788200943211 3.009001517885882 3.213449159179081
508686888 307049 G A  00000000 00110011 461.4927421375826 2.955789570729268 3.008997609809813 3.213444527772813
508686895 307048 G A  00000000 00110011 461.4927335980977 2.955790940515324 3.008993701732675 3.213439896365009
508686912 307046 G A  00000000 00110011 461.4927250586102 2.955792310301379 3.008989793654469 3.213435264955672
508686919 607044 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508686925 307044 G A  00000000 00110011 461.49271651912 2.955793680087435 3.008985885575193 3.213430633544796
508686946 307040 G A  00000000 00110011 461.4927079796273 2.955795049873491 3.00898197749485 3.213426002132388
508686976 307036 G A  00000000 00110011 461.4926994401319 2.955796419659547 3.008978069413438 3.213421370718443
508686979 607035 G A  00000000 11001100 461.4194412440884 0 2.954886589258774 3.194254654829624
508687012 307030 G A  00000000 00110011 461.4927119001952 1.035965246290313 3.008980528449687 3.213431371745504
508687026 307028 G A  00000000 00110011 461.4927033606972 2.955797789445603 3.008976620367207 3.213426740330026
508687039 607026 G A  00000000 11001100 461.4208561934392 0 2.956301538609597 3.194254654829624
508687057 307023 G A  00000000 00110011 461.492707281267 3.791764815507077 3.00897517132153 3.213432109945404
508687072 307020 G A  00000000 00110011 461.4926987417638 2.955800529017715 3.008971263236913 3.213427478526854
508687088 307018 G A  00000000 00110011 461.4927236619252 1.87193295249125 3.008976181317522 3.213447480607632
508687099 607016 G A  00000000 11001100 461.4208561934392 0 2.956301538609597 3.194254654829624
508687150 307008 G A  00000000 00110011 461.4927363663319 1.05235840200043 3.008978688576797 3.213457677755053
508687159 607007 G A  00000000 11001100 461.4190412378819 0 2.954486583052279 3.194254654829624
508687219 606997 G A  00000000 11001100 461.4184684087403 0 2.95590098593309 3.192267422807209
