443008800 0 161259.834896003 5.389e-05 SAT BIASGRACEA  
443009100 0 161274.9131252102 5.387e-05 SAT BIASGRACEA  
443009400 0 161289.9913411896 5.385e-05 SAT BIASGRACEA  
443009700 0 161305.069523024 5.381e-05 SAT BIASGRACEA  
443010000 0 161320.1476846238 5.376e-05 SAT BIASGRACEA  
443010300 0 161335.2258332414 5.374e-05 SAT BIASGRACEA  
443010600 0 161350.3039538802 5.378e-05 SAT BIASGRACEA  
443010900 0 161365.3820464592 5.376e-05 SAT BIASGRACEA  
443011200 0 161380.4600781301 5.369e-05 SAT BIASGRACEA  
443011500 0 161395.5381046653 5.371e-05 SAT BIASGRACEA  
443011800 0 161410.6160494509 5.373e-05 SAT BIASGRACEA  
443012100 0 161425.6939236051 5.372e-05 SAT BIASGRACEA  
443012400 0 161440.771685876 5.379e-05 SAT BIASGRACEA  
443012700 0 161455.8493012643 5.376e-05 SAT BIASGRACEA  
443013000 0 161470.927023898 5.378e-05 SAT BIASGRACEA  
443013300 0 161486.0048794326 5.377e-05 SAT BIASGRACEA  
443013600 0 161501.0828389568 5.376e-05 SAT BIASGRACEA  
443013900 0 161516.1608667098 5.379e-05 SAT BIASGRACEA  
443014200 0 161531.2389702461 5.378e-05 SAT BIASGRACEA  
443014500 0 161546.3170924523 5.379e-05 SAT BIASGRACEA  
443014800 0 161561.3952060092 5.38e-05 SAT BIASGRACEA  
443015100 0 161576.4733524473 5.379e-05 SAT BIASGRACEA  
443015400 0 161591.5514895096 5.38e-05 SAT BIASGRACEA  
443015700 0 161606.6295542529 5.387e-05 SAT BIASGRACEA  
443016000 0 161621.7076191946 5.391e-05 SAT BIASGRACEA  
443016300 0 161636.7856492201 5.39e-05 SAT BIASGRACEA  
443016600 0 161651.8636700671 5.395e-05 SAT BIASGRACEA  
443016900 0 161666.9416405201 5.402e-05 SAT BIASGRACEA  
443017200 0 161682.0196497474 5.414e-05 SAT BIASGRACEA  
443017500 0 161697.0975775087 5.446e-05 SAT BIASGRACEA  
443017800 0 161712.1754290619 5.514e-05 SAT BIASGRACEA  
443018100 0 161727.2530885212 5.574e-05 SAT BIASGRACEA  
443018400 0 161742.330692019 5.643e-05 SAT BIASGRACEA  
443018700 0 161757.4083810395 5.746e-05 SAT BIASGRACEA  
443019300 0 14.83138519242393 3.209e-05 SAT BIASGRACEA  
443019600 0 29.90932977694606 3.138e-05 SAT BIASGRACEA  
443019900 0 44.98735300189322 3.088e-05 SAT BIASGRACEA  
443020200 0 60.06535454862654 3.036e-05 SAT BIASGRACEA  
443020500 0 75.14332164526236 3.005e-05 SAT BIASGRACEA  
443020800 0 90.22131789480493 2.991e-05 SAT BIASGRACEA  
443021100 0 105.2992539855914 2.983e-05 SAT BIASGRACEA  
443021400 0 120.3771656198225 2.97e-05 SAT BIASGRACEA  
443021700 0 135.4550254422908 2.948e-05 SAT BIASGRACEA  
443022000 0 150.5328724671268 2.936e-05 SAT BIASGRACEA  
443022300 0 165.6107015587866 2.91e-05 SAT BIASGRACEA  
443022600 0 180.6885735317167 2.91e-05 SAT BIASGRACEA  
443022900 0 195.7664135725198 2.889e-05 SAT BIASGRACEA  
443023200 0 210.8441905742466 2.875e-05 SAT BIASGRACEA  
443023500 0 225.9218678014488 2.867e-05 SAT BIASGRACEA  
443023800 0 240.9994421500165 2.86e-05 SAT BIASGRACEA  
443024100 0 256.0769704372005 2.859e-05 SAT BIASGRACEA  
443024400 0 271.1545823797812 2.855e-05 SAT BIASGRACEA  
443024700 0 286.2322674994016 2.838e-05 SAT BIASGRACEA  
443025000 0 301.3100681884906 2.839e-05 SAT BIASGRACEA  
443025300 0 316.38799450268 2.848e-05 SAT BIASGRACEA  
443025600 0 331.4659896595249 2.83e-05 SAT BIASGRACEA  
443025900 0 346.5439743195253 2.83e-05 SAT BIASGRACEA  
443026200 0 361.6219460081174 2.831e-05 SAT BIASGRACEA  
443026500 0 376.6998611545869 2.819e-05 SAT BIASGRACEA  
443026800 0 391.7777818048776 2.814e-05 SAT BIASGRACEA  
443027100 0 406.8556113881149 2.803e-05 SAT BIASGRACEA  
443027400 0 421.9334677606822 2.802e-05 SAT BIASGRACEA  
443027700 0 437.0113281106171 2.791e-05 SAT BIASGRACEA  
443028000 0 452.0892040730042 2.785e-05 SAT BIASGRACEA  
443028300 0 467.1671210921947 2.786e-05 SAT BIASGRACEA  
443028600 0 482.2449833523384 2.789e-05 SAT BIASGRACEA  
443028900 0 497.322740457908 2.781e-05 SAT BIASGRACEA  
443029200 0 512.4004360582035 2.777e-05 SAT BIASGRACEA  
443029500 0 527.4779846864398 2.786e-05 SAT BIASGRACEA  
443029800 0 542.5555309680594 2.771e-05 SAT BIASGRACEA  
443030100 0 557.6331672673111 2.771e-05 SAT BIASGRACEA  
443030400 0 572.7109523386225 2.754e-05 SAT BIASGRACEA  
443030700 0 587.7887907294431 2.76e-05 SAT BIASGRACEA  
443031000 0 602.8667149230773 2.745e-05 SAT BIASGRACEA  
443031300 0 617.9446243023069 2.745e-05 SAT BIASGRACEA  
443031600 0 633.02254258099 2.742e-05 SAT BIASGRACEA  
443031900 0 648.1004550157635 2.737e-05 SAT BIASGRACEA  
443032200 0 663.1782525753288 2.733e-05 SAT BIASGRACEA  
443032500 0 678.2560158933635 2.739e-05 SAT BIASGRACEA  
443032800 0 693.3337052372016 2.726e-05 SAT BIASGRACEA  
443033100 0 708.4114158120154 2.729e-05 SAT BIASGRACEA  
443033400 0 723.4891236131151 2.701e-05 SAT BIASGRACEA  
443033700 0 738.5668685814358 2.707e-05 SAT BIASGRACEA  
443034000 0 753.6446587959113 2.697e-05 SAT BIASGRACEA  
443034300 0 768.7223622065613 2.702e-05 SAT BIASGRACEA  
443034600 0 783.8000190243015 2.694e-05 SAT BIASGRACEA  
443034900 0 798.8776591666176 2.691e-05 SAT BIASGRACEA  
443035200 0 813.9552490585371 2.69e-05 SAT BIASGRACEA  
443035500 0 829.0328483005427 2.687e-05 SAT BIASGRACEA  
443035800 0 844.110499379733 2.695e-05 SAT BIASGRACEA  
443036100 0 859.1882359614796 2.689e-05 SAT BIASGRACEA  
443036400 0 874.2660605792278 2.681e-05 SAT BIASGRACEA  
443036700 0 889.3439586400705 2.686e-05 SAT BIASGRACEA  
443037000 0 904.4218594862232 2.686e-05 SAT BIASGRACEA  
443037300 0 919.4997768083118 2.677e-05 SAT BIASGRACEA  
443037600 0 934.5776711538816 2.656e-05 SAT BIASGRACEA  
443037900 0 949.6554840299668 2.663e-05 SAT BIASGRACEA  
443038200 0 964.7332162006024 2.665e-05 SAT BIASGRACEA  
443038500 0 979.8108669734169 2.648e-05 SAT BIASGRACEA  
443038800 0 994.8885477503409 2.648e-05 SAT BIASGRACEA  
443039100 0 1009.966273365511 2.628e-05 SAT BIASGRACEA  
443039400 0 1025.044013082927 2.632e-05 SAT BIASGRACEA  
443039700 0 1040.12174589302 2.626e-05 SAT BIASGRACEA  
443040000 0 1055.199420302276 2.626e-05 SAT BIASGRACEA  
443040300 0 1070.277018610041 2.617e-05 SAT BIASGRACEA  
443040600 0 1085.354522831471 2.623e-05 SAT BIASGRACEA  
443040900 0 1100.432049617164 2.625e-05 SAT BIASGRACEA  
443041200 0 1115.509640933067 2.624e-05 SAT BIASGRACEA  
443041500 0 1130.587325892099 2.621e-05 SAT BIASGRACEA  
443041800 0 1145.665088252323 2.628e-05 SAT BIASGRACEA  
443042100 0 1160.742895473808 2.619e-05 SAT BIASGRACEA  
443042400 0 1175.820779598472 2.601e-05 SAT BIASGRACEA  
443042700 0 1190.898638350758 2.595e-05 SAT BIASGRACEA  
443043000 0 1205.976495580948 2.596e-05 SAT BIASGRACEA  
443043300 0 1221.054280841444 2.588e-05 SAT BIASGRACEA  
443043600 0 1236.132011042527 2.551e-05 SAT BIASGRACEA  
443043900 0 1251.209658924179 2.553e-05 SAT BIASGRACEA  
443044200 0 1266.287346474922 2.535e-05 SAT BIASGRACEA  
443044500 0 1281.365030459144 2.538e-05 SAT BIASGRACEA  
443044800 0 1296.442720875366 2.534e-05 SAT BIASGRACEA  
443045100 0 1311.520334843337 2.524e-05 SAT BIASGRACEA  
443045400 0 1326.597882890715 2.519e-05 SAT BIASGRACEA  
443045700 0 1341.675342656902 2.521e-05 SAT BIASGRACEA  
443046000 0 1356.752776737877 2.525e-05 SAT BIASGRACEA  
443046300 0 1371.83016994673 2.524e-05 SAT BIASGRACEA  
443046600 0 1386.907530036357 2.526e-05 SAT BIASGRACEA  
443046900 0 1401.984990770218 2.525e-05 SAT BIASGRACEA  
443047200 0 1417.062532604586 2.533e-05 SAT BIASGRACEA  
443047500 0 1432.140175375661 2.521e-05 SAT BIASGRACEA  
443047800 0 1447.217862750973 2.519e-05 SAT BIASGRACEA  
443048100 0 1462.295596579588 2.524e-05 SAT BIASGRACEA  
443048400 0 1477.37338486971 2.519e-05 SAT BIASGRACEA  
443048700 0 1492.451132652493 2.511e-05 SAT BIASGRACEA  
443049000 0 1507.528785991376 2.508e-05 SAT BIASGRACEA  
443049300 0 1522.606355509619 2.496e-05 SAT BIASGRACEA  
443049600 0 1537.68393718667 2.492e-05 SAT BIASGRACEA  
443049900 0 1552.761559178151 2.48e-05 SAT BIASGRACEA  
443050200 0 1567.839208874758 2.465e-05 SAT BIASGRACEA  
443050500 0 1582.916801506124 2.472e-05 SAT BIASGRACEA  
443050800 0 1597.994317991464 2.477e-05 SAT BIASGRACEA  
443051100 0 1613.071731243489 2.48e-05 SAT BIASGRACEA  
443051400 0 1628.149068667442 2.483e-05 SAT BIASGRACEA  
443051700 0 1643.226376300843 2.482e-05 SAT BIASGRACEA  
443052000 0 1658.303705266143 2.477e-05 SAT BIASGRACEA  
443052300 0 1673.381143848716 2.483e-05 SAT BIASGRACEA  
443052600 0 1688.458597799945 2.48e-05 SAT BIASGRACEA  
443052900 0 1703.5361659328 2.478e-05 SAT BIASGRACEA  
443053200 0 1718.613810373547 2.576e-05 SAT BIASGRACEA  
443053500 0 1733.691442774023 2.475e-05 SAT BIASGRACEA  
443053800 0 1748.769075062262 2.469e-05 SAT BIASGRACEA  
443054100 0 1763.846745878087 2.467e-05 SAT BIASGRACEA  
443054400 0 1778.924367584838 2.465e-05 SAT BIASGRACEA  
443054700 0 1794.001906590043 2.462e-05 SAT BIASGRACEA  
443055000 0 1809.07943381685 2.456e-05 SAT BIASGRACEA  
443055300 0 1824.157010886604 2.451e-05 SAT BIASGRACEA  
443055600 0 1839.234637681417 2.448e-05 SAT BIASGRACEA  
443055900 0 1854.312264968335 2.453e-05 SAT BIASGRACEA  
443056200 0 1869.389745216293 2.44e-05 SAT BIASGRACEA  
443056500 0 1884.467150084937 2.433e-05 SAT BIASGRACEA  
443056800 0 1899.544437373236 2.422e-05 SAT BIASGRACEA  
443057100 0 1914.621636791107 2.421e-05 SAT BIASGRACEA  
443057400 0 1929.698795000232 2.418e-05 SAT BIASGRACEA  
443057700 0 1944.77601837339 2.424e-05 SAT BIASGRACEA  
443058000 0 1959.853265059137 2.434e-05 SAT BIASGRACEA  
443058300 0 1974.930566064792 2.433e-05 SAT BIASGRACEA  
443058600 0 1990.007968674202 2.428e-05 SAT BIASGRACEA  
443058900 0 2005.08540802415 2.433e-05 SAT BIASGRACEA  
443059200 0 2020.162936679156 2.434e-05 SAT BIASGRACEA  
443059500 0 2035.240447748778 2.434e-05 SAT BIASGRACEA  
443059800 0 2050.317938699208 2.433e-05 SAT BIASGRACEA  
443060100 0 2065.395409511649 2.431e-05 SAT BIASGRACEA  
443060400 0 2080.472890504237 2.427e-05 SAT BIASGRACEA  
443060700 0 2095.550410115745 2.438e-05 SAT BIASGRACEA  
443061000 0 2110.627973692342 2.434e-05 SAT BIASGRACEA  
443061300 0 2125.705536029897 2.427e-05 SAT BIASGRACEA  
443061600 0 2140.783042238833 2.414e-05 SAT BIASGRACEA  
443061900 0 2155.860407817914 2.417e-05 SAT BIASGRACEA  
443062200 0 2170.937696170594 2.422e-05 SAT BIASGRACEA  
443062500 0 2186.01488898921 2.41e-05 SAT BIASGRACEA  
443062800 0 2201.092087193215 2.399e-05 SAT BIASGRACEA  
443063100 0 2216.169286938954 2.403e-05 SAT BIASGRACEA  
443063400 0 2231.246520751204 2.403e-05 SAT BIASGRACEA  
443063700 0 2246.323811396251 2.436e-05 SAT BIASGRACEA  
443064000 0 2261.401136205195 2.419e-05 SAT BIASGRACEA  
443064300 0 2276.478570822015 2.413e-05 SAT BIASGRACEA  
443064600 0 2291.556034891217 2.414e-05 SAT BIASGRACEA  
443064900 0 2306.633551229992 2.424e-05 SAT BIASGRACEA  
443065200 0 2321.710969673231 2.413e-05 SAT BIASGRACEA  
443065500 0 2336.788362921867 2.414e-05 SAT BIASGRACEA  
443065800 0 2351.865651444759 2.424e-05 SAT BIASGRACEA  
443066100 0 2366.942953759823 2.418e-05 SAT BIASGRACEA  
443066400 0 2382.020328409311 2.426e-05 SAT BIASGRACEA  
443066700 0 2397.097760289558 2.424e-05 SAT BIASGRACEA  
