PRODUCER AGENCY               : NASA                                            
443016535 691256 G B  00000000 00110011 469.5856325738785 3.724612693723936 6.623936046588131 7.715296527290372
443016538 691256 G B  00000000 00110011 469.5855116398388 1.492359299980602 6.623880356923152 7.715231282915704
443016541 691256 G B  00000000 00110011 469.5853852086689 1.551104338816675 6.623822135850681 7.71516307281818
443016542 691256 G B  00000000 00110011 469.5852519060973 1.624535516877213 6.623760750524081 7.715091155573228
443016550 691256 G B  00000000 00110011 469.5849646866581 3.269367433299339 6.623628487066412 7.714936199591628
443016551 991256 G B  00000000 11001100 466.6948590062355 0 5.549496222967785 5.89896278326775
443016564 691255 G B  00000000 00110011 469.5846486070655 3.577781737809183 6.623482933618781 7.714765673446715
443016584 691255 G B  00000000 00110011 469.584659505186 0.3300807300629133 6.623486932200088 7.714772572985966
443016587 691255 G B  00000000 00110011 469.5844945937683 1.96232334687653 6.623410991121037 7.714683602647229
443016597 691255 G B  00000000 00110011 469.5845058551739 0.3344169166905738 6.623415122993801 7.714690732180083
443016599 691255 G B  00000000 00110011 469.5843381950033 1.991697924868897 6.623337916124761 7.714600278878523
443016611 991255 G B  00000000 11001100 466.6979874162846 0 5.549496222967785 5.902091193316812
443016650 691254 G B  00000000 00110011 469.5844670955777 1.631225351799563 6.623396297152013 7.714670798425731
443016654 691254 G B  00000000 00110011 469.5845986269306 1.660435727823511 6.623455869698923 7.714742757231727
443016656 691254 G B  00000000 00110011 469.5847327890714 1.689646206248107 6.623516633769739 7.714816155301621
443016663 691254 G B  00000000 00110011 469.5850208436278 3.39836616225004 6.623647098053105 7.714973745574683
443016666 691254 G B  00000000 00110011 469.5851760514159 1.923322941213199 6.623717394017852 7.715058657398076
443016671 991254 G B  00000000 11001100 466.6948590062355 0 5.549496222967785 5.89896278326775
443016673 691254 G B  00000000 00110011 469.5855214049139 4.043953669983942 6.623872841273503 7.715248563640381
443016693 691253 G B  00000000 00110011 469.5857002892748 2.186211704175616 6.623953860718522 7.715346428556268
443016697 691253 G B  00000000 00110011 469.5860856808271 4.479132417297107 6.624128410409192 7.715557270417898
443016698 691253 G B  00000000 00110011 469.5862935034488 2.507522737224683 6.624222536433315 7.715670967015436
443016702 691253 G B  00000000 00110011 469.5867407180062 5.165574855853671 6.624425086705109 7.715915631301089
443016707 691253 G B  00000000 00110011 469.5869814254118 2.872653320644854 6.624534106749181 7.71604731866257
443016711 691253 G B  00000000 00110011 469.5872339714481 3.004101537064261 6.624648488689743 7.716185482758378
443016718 691253 G B  00000000 00110011 469.5874996715448 3.150155409927747 6.624768828304902 7.716330843239897
443016728 691253 G B  00000000 00110011 469.5877706336852 3.208581523429469 6.624891551180397 7.716479082504849
443016731 991253 G B  00000000 11001100 466.698605289604 0 5.553242506336228 5.89896278326775
443016789 691252 G B  00000000 00110011 469.5875438798083 2.623202626633155 6.624787131885288 7.71635674792296
443016791 991252 G B  00000000 11001100 466.7032857323633 0 5.556992872857773 5.89989285950548
443016799 691252 G B  00000000 00110011 469.5873130026992 2.667265638987519 6.624680813857932 7.716232188841277
443016808 691252 G B  00000000 00110011 469.5870711309722 2.784759728066609 6.624569432851356 7.71610169812079
443016818 691251 G B  00000000 00110011 469.5868168902861 2.916940741129609 6.624452355986847 7.715964534299227
443016825 691251 G B  00000000 00110011 469.5865502805634 3.049122614360809 6.624329583228761 7.715820697334687
443016830 691251 G B  00000000 00110011 469.5862611771274 3.321143000042848 6.624197057882341 7.715664119245069
443016840 691251 G B  00000000 00110011 469.5859670805108 3.342861753569065 6.62406162751585 7.715505452994996
443016851 691251 G B  00000000 00110011 469.5856578660117 3.504419301015661 6.623919235422957 7.715338630588775
443016851 991251 G B  00000000 11001100 466.6948590062355 0 5.549496222967785 5.89896278326775
443016857 691251 G B  00000000 00110011 469.5853335335148 3.665978127191423 6.62376988155069 7.715163651964119
443016874 691251 G B  00000000 00110011 469.5849927086032 3.842224725487784 6.62361293298547 7.714979775617756
443016875 691251 G B  00000000 00110011 469.5846263491372 4.147796078051473 6.623444851726925 7.714781497410263
443016911 991250 G B  00000000 11001100 466.6954779346756 0 5.553242506336228 5.895835428339332
443016971 991249 G B  00000000 11001100 466.6997399249291 0 5.550317250901685 5.90302267402745
443016979 691249 G B  00000000 00110011 469.5851880057797 6.436265428613988 6.623699234566837 7.715088771212839
443016984 691249 G B  00000000 00110011 469.5854905386395 3.559121494484957 6.62383625630382 7.715254282335726
443016995 691249 G B  00000000 00110011 469.5858075413478 3.719784978085119 6.623979831656316 7.715427709691523
443016998 691249 G B  00000000 00110011 469.5861403293984 3.89505483306899 6.624130556431625 7.715609772966763
443017001 691249 G B  00000000 00110011 469.5864902183072 4.084931306452702 6.624289026447153 7.715801191860086
443017031 991248 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443017039 691248 G B  00000000 00110011 469.5868681063988 4.404890763437804 6.624459240373513 7.716008866025289
443017075 691247 G B  00000000 00110011 469.5872429898383 4.362453651228134 6.624629030795193 7.716213959043158
443017083 691247 G B  00000000 00110011 469.5876357129303 4.569910810316846 6.624805932475867 7.716429780454432
443017091 991247 G B  00000000 11001100 466.6934813529616 0 5.550317250901685 5.896764102059945
443017151 991246 G B  00000000 11001100 466.6919359328967 0 5.546573149628991 5.89896278326775
443017161 691246 G B  00000000 00110011 469.5873168749218 3.607261827734034 6.624659108796783 7.716257766125009
443017172 691246 G B  00000000 00110011 469.5869815443906 3.783509597323266 6.624504690375089 7.716076854015496
443017188 691246 G B  00000000 00110011 469.5866297212003 3.959758879832453 6.624342677148098 7.715887044052215
443017194 691246 G B  00000000 00110011 469.5862600308924 4.150696397590629 6.624172436183047 7.715687594709335
443017201 691245 G B  00000000 00110011 469.5858724733039 4.341635721769808 6.623993967405083 7.71547850589887
443017209 691245 G B  00000000 00110011 469.5854514526637 6.66905958143789 6.623801085887092 7.715250366776642
443017211 991245 G B  00000000 11001100 466.6989188969952 0 5.549496222967785 5.90302267402745
443017217 691245 G B  00000000 00110011 469.5850240370015 4.767580604893588 6.623604262622035 7.715019774379504
443017271 991244 G B  00000000 11001100 466.698605289604 0 5.553242506336228 5.89896278326775
443017302 691244 G B  00000000 00110011 469.5853515689075 3.836692785922736 6.623752606814922 7.71519896209257
443017331 991243 G B  00000000 11001100 466.6948590062355 0 5.549496222967785 5.89896278326775
443017347 691243 G B  00000000 00110011 469.5856899999713 3.966784802632319 6.623904950054563 7.71538504991671
443017352 691243 G B  00000000 00110011 469.5860353722845 4.044158123610456 6.624060405846888 7.715574966437634
443017380 691243 G B  00000000 00110011 469.5863873226339 4.117196044591058 6.624218840932049 7.71576848170187
443017392 691243 G B  00000000 11111111 469.5867462143547 4.194570699746926 466.696853651302 0 6.624380388625103 7.715965825729638 5.552420217102202 5.89803343419979
443017408 691242 G B  00000000 00110011 469.586757839152 0.3387542864809445 6.624384653829485 7.715973185322573
443017451 991242 G B  00000000 11001100 466.700911410419 0 5.552420217102202 5.902091193316812
443017511 991241 G B  00000000 11001100 466.696853651302 0 5.552420217102202 5.89803343419979
443017570 691240 G B  00000000 00110011 469.5864678553237 3.298912713670779 6.624251117394949 7.715816737928746
443017571 991240 G B  00000000 11001100 466.6931092619885 0 5.548675827788667 5.89803343419979
443017586 691239 G B  00000000 00110011 469.585868644844 6.603472702177363 6.623975183282039 7.71549346156201
443017600 691239 G B  00000000 00110011 469.5849170940559 10.40042025181794 6.623537603504484 7.714979490551404
443017627 691239 G B  00000000 00110011 469.5842406770857 7.7700157812628 6.623226913186438 7.714613763899274
443017631 991239 G B  00000000 11001100 466.6962362826432 0 5.548675827788667 5.901160454854472
443017639 691239 G B  00000000 00110011 469.5847784777212 6.189830763727953 6.623468585343441 7.714909892377699
443017692 691238 G B  00000000 11111111 469.5850389298502 3.091882245018649 466.6962362826432 0 6.623586548088052 7.715052381762108 5.548675827788667 5.901160454854472
443017707 691238 G B  00000000 00110011 469.5856006140488 6.436564844041627 6.62384094343697 7.715359670611848
443017714 691237 G B  00000000 00110011 469.585901846325 3.544677156021613 6.623977376135026 7.715524470189957
443017727 691237 G B  00000000 00110011 469.5869015750269 11.30033652126228 6.62443016853724 7.716071406489663
443017750 691237 G B  00000000 00110011 469.5880578514361 13.03854652081853 6.624953863799294 7.716703987636857
443017751 991237 G B  00000000 11001100 466.696853651302 0 5.552420217102202 5.89803343419979
443017811 991236 G B  00000000 11001100 466.6991590182087 0 5.551598563354188 5.901160454854472
443017821 691236 G B  00000000 00110011 469.5877197590301 3.813027446191943 6.624798173556342 7.716521585473744
443017843 691235 G B  00000000 00110011 469.5873747938588 3.88647363940689 6.624639318432478 7.716335475426328
443017850 691235 G B  00000000 00110011 469.587370462695 1.780677197150455 6.624637633635578 7.716332829059436
443017853 691235 G B  00000000 00110011 469.5870090041156 4.06273111232381 6.624471183362123 7.716137820753463
443017861 691235 G B  00000000 00110011 469.5870042170388 1.947064890914343 6.624469321217862 7.716134895820956
443017867 691235 G B  00000000 00110011 469.5866235161571 4.268364782233688 6.624294009939898 7.715929506217278
443017871 991235 G B  00000000 11001100 466.696031997554 0 5.551598563354188 5.89803343419979
443017874 691235 G B  00000000 00110011 469.5862249471708 4.459313120894274 6.624110470470163 7.715714476700582
443017877 691235 G B  00000000 00110011 469.585800442163 6.620822162098024 6.623915367882525 7.715485074280451
443017919 691234 G B  00000000 00110011 469.5853606388716 4.899965611183555 6.623712840178197 7.715247798693412
443017931 991234 G B  00000000 11001100 466.6991590182087 0 5.551598563354188 5.901160454854472
443017991 991233 G B  00000000 11001100 466.6991590182087 0 5.551598563354188 5.901160454854472
443018051 991232 G B  00000000 11001100 466.6991590182087 0 5.551598563354188 5.901160454854472
443018065 691232 G B  00000000 00110011 469.5853603648004 1.121549120847999 6.623712410206371 7.715247954594068
443018068 691232 G B  00000000 00110011 469.5853600672376 1.200539270995152 6.623711943379837 7.715248123857794
443018073 691232 G B  00000000 00110011 469.5853593781455 2.517039521124186 6.623710862307938 7.715248515837571
443018080 691232 G B  00000000 00110011 469.5853585402734 3.017311205669806 6.623709547822926 7.715248992450514
443018083 691232 G B  00000000 00110011 469.5853580547781 1.832461298912746 6.623708786158785 7.715249268619349
443018086 691232 G B  00000000 00110011 469.5856936912694 7.704306173075353 6.623859551478455 7.715434139790942
443018089 691232 G B  00000000 00110011 469.5856915691956 7.33545319834226 6.623856222270179 7.715435346925423
443018090 691232 G B  00000000 00110011 469.5856907156704 3.069981186101324 6.623854883216206 7.715435832454162
443018095 691232 G B  00000000 00110011 469.5860436342778 7.288613494290571 6.624013676850536 7.715629957427252
443018101 691231 G B  00000000 00110011 469.5860426006549 3.675578741161837 6.624012055244313 7.715630545410569
443018108 691231 G B  00000000 00110011 469.5860414652383 4.017873870262791 6.624010273934712 7.71563119130359
443018111 991231 G B  00000000 11001100 466.6991590182087 0 5.551598563354188 5.901160454854472
443018126 691231 G B  00000000 00110011 469.5860402123679 4.412830337438134 6.62400830835203 7.715631904015867
443018131 691231 G B  00000000 00110011 469.5860388342142 4.834118208565703 6.624006146211476 7.715632688002687
443018132 691231 G B  00000000 00110011 469.5860373229478 5.281737716175984 6.624003775228275 7.715633547719504
443018158 691231 G B  00000000 00110011 469.5860356550789 5.808349745931799 6.624001158547911 7.715634496530997
443018171 991230 G B  00000000 11001100 466.696031997554 0 5.551598563354188 5.89803343419979
443018191 691230 G B  00000000 00110011 469.5860338227788 6.361294187376066 6.623998283885673 7.715635538893153
443018231 991229 G B  00000000 11001100 466.696031997554 0 5.551598563354188 5.89803343419979
443018236 691229 G B  00000000 00110011 469.5860318103888 6.966901793875369 6.623995126672005 7.715636683716786
443018291 991229 G B  00000000 11001100 466.700089756671 0 5.551598563354188 5.902091193316812
443018351 991228 G B  00000000 11001100 466.700089756671 0 5.551598563354188 5.902091193316812
443018392 691227 G B  00000000 00110011 469.5860220082735 3.777327360601245 6.623991313708133 7.715630694565418
443018412 691227 G B  00000000 11111111 469.5860112183432 4.137836370406184 466.6969613466219 0 6.623987116490457 7.715624101852698 5.551598563354188 5.89896278326775
443018423 691226 G B  00000000 00110011 469.5859993646106 4.526077562907436 6.623982505460621 7.715616859150037
443018471 991226 G B  00000000 11001100 466.6969613466219 0 5.551598563354188 5.89896278326775
443018473 691226 G B  00000000 00110011 469.5859863710888 4.942051129892809 6.623977451060166 7.71560892002863
443018490 691225 G B  00000000 00110011 469.5859720858044 5.413488638055563 6.623971894172598 7.715600191631772
443018501 691225 G B  00000000 00110011 469.5859563567836 5.940390463937527 6.623965775681231 7.715590581102347
443018513 691225 G B  00000000 00110011 469.5859390320519 6.522757042226472 6.623959036469151 7.715579995582757
443018531 991225 G B  00000000 11001100 466.6969613466219 0 5.551598563354188 5.89896278326775
443018533 691225 G B  00000000 00110011 469.5859199596341 7.160588872008351 6.623951617419186 7.71556834221485
443018548 691225 G B  00000000 00110011 469.5858989875537 7.853886523019558 6.623943459413864 7.715555528139848
443018576 691224 G B  00000000 00110011 469.5858758878477 8.630382209686584 6.623934473777352 7.715541414070364
443018591 991224 G B  00000000 11001100 466.6940386110564 0 5.548675827788667 5.89896278326775
443018651 991223 G B  00000000 11001100 466.6971670211055 0 5.548675827788667 5.902091193316812
443018711 991222 G B  00000000 11001100 466.6940386110564 0 5.548675827788667 5.89896278326775
443018736 691222 G B  00000000 00110011 469.5862297472432 4.129011198435737 6.624094742111899 7.71573500513137
443018771 991221 G B  00000000 11001100 466.6940386110564 0 5.548675827788667 5.89896278326775
443018831 991220 G B  00000000 11001100 466.6940386110564 0 5.548675827788667 5.89896278326775
443018858 691220 G B  00000000 00110011 469.5862209968616 0.3251524129154022 6.624091318280238 7.715729678581349
443018892 691219 G B  00000000 11111111 469.5859255031323 3.357797228204473 466.6971670211055 0 6.62395524456849 7.715570258563824 5.548675827788667 5.902091193316812
443018894 691219 G B  00000000 00110011 469.5859364014355 0.3300827566048089 6.623959243218577 7.715577158216918
443018922 691219 G B  00000000 00110011 469.5856354094107 3.416555071447446 6.62382063756379 7.715414771846882
443018934 691218 G B  00000000 00110011 469.5853192982634 3.578126162645675 6.623675069612675 7.715244228650663
443018951 991218 G B  00000000 11001100 466.700911410419 0 5.552420217102202 5.902091193316812
443018953 691218 G B  00000000 00110011 469.5849866934738 3.754386147436757 6.623521906404404 7.715064787069418
443018954 691218 G B  00000000 00110011 469.5846472157469 3.827834216211524 6.623365578236088 7.714881637510851
443018978 691218 G B  00000000 00110011 469.5843008650252 3.901282917064184 6.623206085081309 7.714694779943871
443019011 991217 G B  00000000 11001100 466.700911410419 0 5.552420217102202 5.902091193316812
443019031 691217 G B  00000000 00110011 469.584565273712 3.135810756122301 6.623325839821982 7.714839433890051
443019046 691217 G B  00000000 00110011 469.5848349449126 3.194241975584842 6.623447978036333 7.714986966876291
443019060 691217 G B  00000000 00110011 469.5851190869846 3.354916528118692 6.623576670330573 7.715142416654063
443019066 691216 G B  00000000 00110011 469.5854163845615 3.50098613779179 6.623711320955161 7.715305063606353
443019068 691216 G B  00000000 00110011 469.585729468712 3.676269341310542 6.623853121561533 7.715476347150451
443019071 991216 G B  00000000 11001100 466.700911410419 0 5.552420217102202 5.902091193316812
443019121 691216 G B  00000000 00110011 469.5860583395697 3.851554021839974 6.624002072210361 7.715656267359359
443019125 691216 G B  00000000 00110011 469.5864029972752 4.026840252620284 6.62415817296541 7.715844824309757
443019131 991215 G B  00000000 11001100 466.6971670211055 0 5.548675827788667 5.902091193316812
443019191 991215 G B  00000000 11001100 466.69778300037 0 5.552420217102202 5.89896278326775
443019251 991214 G B  00000000 11001100 466.690803717062 0 5.549496222967785 5.894907494094252
443019311 991213 G B  00000000 11001100 466.6948590062355 0 5.549496222967785 5.89896278326775
443019340 691212 G B  00000000 00110011 469.5858119997195 6.515712500768432 6.623886020901013 7.715525978818514
443019350 691212 G B  00000000 00110011 469.5854945091497 3.592868548668718 6.623739817735592 7.715354691414129
443019353 691212 G B  00000000 00110011 469.5851605246692 3.769131466606252 6.623586019189579 7.715174505479618
443019371 991212 G B  00000000 11001100 466.6948590062355 0 5.549496222967785 5.89896278326775
443019431 991211 G B  00000000 11001100 466.6948590062355 0 5.549496222967785 5.89896278326775
443019491 991210 G B  00000000 11001100 466.6989188969952 0 5.549496222967785 5.90302267402745
443019551 991209 G B  00000000 11001100 466.7026651803637 0 5.553242506336228 5.90302267402745
443019558 691209 G B  00000000 00110011 469.5854157299199 3.033620918913016 6.62370160555813 7.715314124361727
443019574 691209 G B  00000000 00110011 469.58567619774 3.092052739046911 6.623819575425655 7.715456622314337
443019611 991208 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443019671 991207 G B  00000000 11001100 466.6997399249291 0 5.550317250901685 5.90302267402745
443019731 991206 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443019791 991205 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443019851 991204 G B  00000000 11001100 466.6936857775243 0 5.547392918018757 5.89989285950548
443019882 691204 G B  00000000 00110011 469.5859419281666 3.150484964714501 6.623939928808978 7.715601999357668
443019911 991203 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443019971 991202 G B  00000000 11001100 466.6936857775243 0 5.547392918018757 5.89989285950548
443020031 991201 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443020091 991200 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443020146 691200 G B  00000000 00110011 469.585719271337 2.579425424990115 6.623837396210883 7.715481875126118
443020151 991200 G B  00000000 11001100 466.6934813529616 0 5.550317250901685 5.896764102059945
443020164 691199 G B  00000000 00110011 469.5854924908139 2.623493472277022 6.623732964668468 7.715359526145436
443020211 991199 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443020271 991198 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443020331 991197 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443020391 991196 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443020451 991195 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443020511 991194 G B  00000000 11001100 466.6995353658417 0 5.553242506336228 5.89989285950548
443020526 691194 G B  00000000 00110011 469.5854740262287 6.938768693393541 6.623725782065238 7.715348244163467
443020540 691193 G B  00000000 00110011 469.5852431219891 2.667561772734002 6.623619451567899 7.715223670421205
443020564 691193 G B  00000000 00110011 469.5852228337232 7.604337238128659 6.623611559565992 7.715211274157165
443020571 991193 G B  00000000 11001100 466.6966101104072 0 5.550317250901685 5.89989285950548
443020631 991192 G B  00000000 11001100 466.7026651803637 0 5.553242506336228 5.90302267402745
443020691 991191 G B  00000000 11001100 466.6989188969952 0 5.549496222967785 5.90302267402745
443020751 991190 G B  00000000 11001100 466.6989188969952 0 5.549496222967785 5.90302267402745
443020789 691190 G B  00000000 00110011 469.5854113245118 2.301944761963167 6.623695992574175 7.715315331937619
443020805 691189 G B  00000000 00110011 469.5855998155985 2.301948003774704 6.623780425716623 7.715419389881882
443020812 691189 G B  00000000 11111111 469.5857883069833 2.301951245586242 466.6989188969952 0 6.623864858993292 7.715523447989968 5.549496222967785 5.90302267402745
443020814 691189 G B  00000000 00110011 469.5856398683121 1.786291687600004 6.623796503567229 7.715443364744901
443020871 991188 G B  00000000 11001100 466.7018428911297 0 5.552420217102202 5.90302267402745
443020931 991187 G B  00000000 11001100 466.7018428911297 0 5.552420217102202 5.90302267402745
