PRODUCER AGENCY               : NASA                                            
443023470 229682.4568966924 0.8598460671710971 0.0009930674969217813 19620.43382648937 0.0002608398133166258 4.146133782637973e-07 -7.273244879895427e-10 2.889509968120834 7.57515496495827e-09 -2.691515840792462e-09 684 672 670 700  00000000
443023475 229686.7685037926 0.8647895346870758 0.0009843633436116335 19620.43384905509 0.0002629038042863172 4.109861669010323e-07 -7.235366908525153e-10 2.889509926941976 -3.833226806184449e-08 -1.661400587895226e-08 684 672 670 700  00000000
443023480 229691.1047201533 0.8696898725715216 0.000975792641256223 19620.43386698241 0.0002649497070795694 4.073782028231751e-07 -7.196359802015175e-10 2.889509662591007 -3.098680021624124e-08 1.898286924647206e-08 691 680 673 720  00000000
443023485 229695.4653307374 0.8745470234712526 0.0009670002010744263 19620.43388565589 0.0002669776189748424 4.03789825299116e-07 -7.157043703070381e-10 2.889509596386744 -2.378866664553497e-08 -5.180654854609314e-09 691 680 673 720  00000000
443023490 229699.8501168283 0.8793602281443249 0.0009583701393996031 19620.43389763689 0.0002689876386545426 4.002213786695327e-07 -7.117418402704466e-10 2.889509615742935 4.65241367119902e-08 6.365097462416825e-09 683 668 664 692  00000000
443023495 229704.2588624407 0.8841309853116156 0.0009499341148437169 19620.43390668556 0.0002709798633731124 3.966716027099712e-07 -7.07923784784509e-10 2.889509672996278 -4.085259452173462e-08 -1.348306027470698e-08 683 668 664 692  00000000
443023500 229708.6913558439 0.8888590998896815 0.0009412116729634258 19620.43392062519 0.0002729543946366979 3.931451282479577e-07 -7.030670720119085e-10 2.889509433370314 -4.34882529829093e-08 3.654329138900762e-09 692 680 669 712  00000000
443023505 229713.1473803916 0.8935437338390202 0.0009328117960841819 19620.43393421668 0.0002749113386476201 3.89633460879545e-07 -7.016494145493656e-10 2.88950933855042 1.416650314954106e-08 9.526630860718001e-09 692 680 669 712  00000000
443023510 229717.6267250609 0.8981871520279125 0.0009244341303261439 19620.43395494664 0.0002768507486260171 3.861335942599736e-07 -6.981072290402019e-10 2.889509349615523 -3.478027307231887e-08 -1.689816185688198e-08 691 677 669 708  00000000
443023515 229722.129179567 0.9027873294071488 0.0009156952974410025 19620.43398305454 0.0002787727036631716 3.826509527350054e-07 -6.950291139078166e-10 2.889509086108763 -4.76382744226404e-08 8.114669480891075e-09 691 677 669 708  00000000
443023520 229726.6545291729 0.9073459778502289 0.0009077636080402034 19620.43401232903 0.0002806772830075636 3.791832325930825e-07 -6.921019204268752e-10 2.889508921106327 -2.961126604256781e-08 -3.597247836742071e-09 691 678 671 715  00000000
443023525 229731.202569472 0.9118626774051208 0.000898904526685378 19620.43404430739 0.0002825645590586924 3.757293522883606e-07 -6.895044943809808e-10 2.889508730645794 -3.679082997217192e-08 7.166965938167035e-09 691 678 671 715  00000000
443023530 229735.7730858123 0.9163373911006323 0.0008910698105366234 19620.43407215911 0.0002844345967666257 3.722876027090859e-07 -6.87259103437265e-10 2.889508658083902 -7.057461841416871e-09 -1.022834270758714e-08 688 672 668 699  00000000
443023535 229740.3658768011 0.920771936280703 0.0008826324825611066 19620.43409438001 0.0002862874521234248 3.688560583020751e-07 -6.854369221275465e-10 2.889508405460647 -7.900471983133244e-08 5.6616589058054e-09 688 672 668 699  00000000
443023540 229744.9807350166 0.925164698127534 0.0008746202863675218 19620.43410477001 0.0002881231711350828 3.654328622511547e-07 -6.839071058625838e-10 2.889508147501329 -4.711034509767092e-08 -1.3675380705614e-08 691 680 676 717  00000000
443023545 229749.6174581274 0.9295177831357164 0.0008665312713177727 19620.43410677556 0.0002899417866545466 3.620130632397706e-07 -6.838432319048085e-10 2.889507867059502 -2.047014177071828e-08 2.397347210403344e-08 691 680 676 717  00000000
443023550 229754.275845248 0.9338304672487042 0.000858591447340856 19620.4341057954 0.0002917433274586114 3.586070772164389e-07 -6.809909068127239e-10 2.889507711503002 -9.894212103776244e-08 -2.697913702919147e-08 686 673 669 703  00000000
443023555 229758.9556966159 0.938103339899347 0.0008505137373450684 19620.43410718528 0.0002935277708760776 3.551611327042301e-07 -6.86475428521322e-10 2.889507304791472 -2.266407149574925e-08 1.234626416731704e-08 686 673 669 703  00000000
443023560 229763.6568113121 0.9423359925508545 0.0008426581578755729 19620.43411659013 0.0002952953366283469 3.519346762512113e-07 -6.133869793055996e-10 2.88950702991734 -1.02512834129498e-07 -8.045674935739591e-09 690 679 674 713  00000000
443023565 229768.3789919582 0.9465294707940423 0.0008345003416076074 19620.43411931116 0.0002970470947516812 3.486942859799816e-07 -6.92220404097672e-10 2.889506493878115 -1.07420207232929e-07 8.05743370291132e-09 690 679 674 713  00000000
443023570 229773.122035456 0.9506812927618937 0.000826524723817814 19620.43411744916 0.0002987818304182562 3.452039309249461e-07 -6.929684938317091e-10 2.889506338268944 5.159400149521484e-08 3.641059248646676e-09 694 683 675 719  00000000
443023575 229777.8857406466 0.9547936878903546 0.0008180548104371408 19620.43411564216 0.0003004991699205299 3.417230865848676e-07 -7.017791996514735e-10 2.889506054819508 -1.957605521221628e-07 -2.784650120928499e-08 694 683 675 719  00000000
443023580 229782.6698986387 0.9588626944672014 0.0008098063955839443 19620.43411532714 0.0003021989868406936 3.381992139928721e-07 -7.07540677350676e-10 2.889505192486213 -1.219923579055149e-07 1.262512928745517e-08 682 668 662 692  00000000
443023585 229787.4742997376 0.9628904588118667 0.000801117855415616 19620.43412135215 0.0003038811102765515 3.346444343416541e-07 -7.143607009943177e-10 2.889504846289526 5.816219016957663e-09 1.867242642311565e-08 682 668 662 692  00000000
443023590 229792.2987289545 0.9668738543250255 0.0007922739374980618 19620.43412819481 0.0003055453753467506 3.310560946372677e-07 -7.209580011721435e-10 2.889504406988649 -2.618652178112639e-07 -5.40095378274792e-08 691 676 672 706  00000000
443023595 229797.1429659496 0.9708137840685612 0.0007836232729234097 19620.43413102318 0.0003071916169146208 3.274352102371039e-07 -7.273425794007009e-10 2.889503262112071 -1.130411197775666e-07 3.091536957576503e-08 691 676 672 706  00000000
443023600 229802.0067909728 0.9747083549615709 0.0007742441354814544 19620.43413271056 0.0003088196754773635 3.237831319268638e-07 -7.334174274520405e-10 2.889502538070924 -2.009810814393452e-07 5.088613880864895e-09 683 670 664 698  00000000
443023605 229806.8899738784 0.9785574479711918 0.0007653828329965445 19620.43412649969 0.0003104294018834818 3.201033290618011e-07 -7.385187318519938e-10 2.889502079845347 4.88815881889894e-08 3.871492789852596e-08 683 670 664 698  00000000
443023610 229811.7922902021 0.9823613044597305 0.0007560632913524914 19620.43411379703 0.000312020656681971 3.163930416915292e-07 -7.443953636804962e-10 2.889502098369967 -1.727034006595586e-07 -9.977771883685867e-08 688 675 666 707  00000000
443023615 229816.7135088325 0.9861185871925049 0.0007469590747751665 19620.43409016076 0.0003135933353314383 3.126791202575336e-07 -7.460246070132538e-10 2.889500781041166 -1.375614418801131e-07 1.23584014407073e-07 688 675 666 707  00000000
443023620 229821.6534003073 0.9898302342703246 0.0007377024137471051 19620.43405705295 0.0003151472377896724 3.088481323450609e-07 -7.818442920898163e-10 2.889501044735884 3.390862628747099e-08 -8.539497213351482e-08 685 670 667 698  00000000
443023625 229826.6117365045 0.9934969650592383 0.000728881912730036 19620.43402981758 0.0003166818097293385 3.050126178689146e-07 -7.481508764006215e-10 2.889500441159866 -1.521240537651452e-07 2.981804059494485e-08 685 670 667 698  00000000
443023630 229831.5882919952 0.9971172593730224 0.0007194078679545335 19620.43400767766 0.0003181975501656348 3.012803078183431e-07 -7.495491946627232e-10 2.889499905696273 -8.720225794528718e-08 1.753208534293166e-08 682 671 666 699  00000000
443023635 229836.5828361642 1.000693441838077 0.0007109641531801255 19620.43398922129 0.0003196945868001598 2.975377837297617e-07 -7.462074038185872e-10 2.889499984910677 1.001800708817845e-07 -1.232947443984058e-08 682 671 666 699  00000000
443023640 229841.595151795 1.004225089948346 0.00070175788668959 19620.43397726957 0.0003211729605504531 2.938140860940418e-07 -7.431805026584037e-10 2.889499633107059 -2.808662138823699e-07 -5.314725060718071e-08 690 672 667 701  00000000
443023645 229846.6250132248 1.007712327616572 0.0006931436621378751 19620.43397290976 0.0003226327595599846 2.901094675328004e-07 -7.384620588884388e-10 2.889498607717822 5.685924698437136e-08 1.505681902019932e-07 690 672 667 701  00000000
443023650 229851.6722027165 1.011156172972782 0.0006843954017325244 19620.4339733065 0.0003240740994558807 2.864314302378508e-07 -7.325340990632549e-10 2.889499858441329 1.337455715345942e-07 -1.825500937119486e-07 685 672 668 703  00000000
443023655 229856.7365019693 1.014556181825816 0.0006755919579509863 19620.43396901095 0.0003254971287885112 2.827863693663722e-07 -7.252565397630777e-10 2.889498496749741 -3.813742641436328e-07 1.275938693684252e-07 685 672 668 703  00000000
443023660 229861.8176922713 1.017913018717622 0.0006672581216317579 19620.43395504699 0.0003269020281705366 2.791801161633455e-07 -7.17059816917992e-10 2.889498796684812 3.694916235940957e-07 3.563154428113528e-09 674 659 655 679  00000000
443023665 229866.9155627715 1.021227899491554 0.0006585558415680667 19620.43393548217 0.0003282890153499356 2.756254415303617e-07 -7.052144617342754e-10 2.889499754459941 -1.360663639136562e-08 -4.495005525005498e-08 674 659 655 679  00000000
443023670 229872.0298984576 1.024499464358525 0.0006502373759924643 19620.43391269882 0.000329658320370516 2.720973080061219e-07 -7.001336866787524e-10 2.889499608646402 1.046923079489691e-09 1.679764571350676e-08 683 671 665 702  00000000
443023675 229877.1604898858 1.027730210740374 0.0006419727619291391 19620.43389098364 0.0003310102976634698 2.687256510395738e-07 -6.750217866245779e-10 2.889499823595079 6.498763993264381e-08 -1.328634158437575e-08 683 671 665 702  00000000
443023680 229882.307130807 1.030919293514782 0.0006337338903499056 19620.4338752749 0.0003323447104688315 2.648808200888086e-07 -8.403899582634431e-10 2.889499578105111 -1.923389237283447e-07 -3.740074528122747e-08 685 670 668 698  00000000
443023685 229887.4696155176 1.034067927361815 0.000625744154952221 19620.4338598891 0.0003336592592357592 2.611282954907061e-07 -6.378622756958254e-10 2.889498960992018 7.631134447320385e-08 9.918380410055928e-08 685 670 668 698  00000000
443023690 229892.6477446669 1.037177368269865 0.0006180957036081633 19620.43384804268 0.0003349571736251287 2.580367650143921e-07 -6.253874606938504e-10 2.889499802101475 7.934694327988084e-08 -9.181575138078709e-08 683 668 664 695  00000000
443023695 229897.841325843 1.040248623072932 0.0006103306412743235 19620.43384055689 0.0003362396265845317 2.549741157145997e-07 -5.939461695464879e-10 2.889499350812771 -1.416525986747387e-07 2.746686757115562e-08 683 668 664 695  00000000
443023700 229903.0501661632 1.043281359694676 0.0006029512632337588 19620.4338324453 0.0003375071762801643 2.520643876429115e-07 -5.706265623382256e-10 2.889498971658765 -4.195425137591452e-08 9.670495529334237e-09 685 673 664 698  00000000
443023705 229908.2740806545 1.046278482095682 0.0005958161171641246 19620.43382162065 0.0003387604706814087 2.492743809242056e-07 -5.455421441849922e-10 2.889499313470678 2.206503488618928e-07 3.368700215863608e-08 685 673 664 698  00000000
443023710 229913.5128912305 1.049239967346704 0.0005888541145135024 19620.43381387251 0.0003400001231201871 2.466063216340217e-07 -5.218743889101447e-10 2.889499764595588 -1.446057962126451e-07 -6.088097447060442e-08 687 676 668 706  00000000
443023715 229918.7664229966 1.052167056121351 0.0005820677646510049 19620.4338092765 0.0003412267255915414 2.440531439155223e-07 -4.997046009543428e-10 2.88949965994284 2.502909196020993e-07 8.894107203646101e-08 687 676 668 706  00000000
443023720 229924.0345077011 1.055061488131011 0.000575639346494578 19620.43380875658 0.0003424408337263245 2.416077546056404e-07 -4.78744487493841e-10 2.889500755585792 2.177313372543393e-08 -8.897673316324436e-08 687 674 669 702  00000000
443023725 229929.3169833327 1.057923458723934 0.0005692761486897642 19620.43381013582 0.0003436429481740809 2.392487403817677e-07 -4.641762966309302e-10 2.889500516409135 2.576195963865856e-09 3.892545096150135e-08 687 674 669 702  00000000
443023730 229934.6136916413 1.060754903998063 0.0005633265539290353 19620.43381186196 0.0003448335480111628 2.370189174660082e-07 -4.382631797133982e-10 2.889500733091685 4.427766317944146e-08 -1.707636465774203e-09 694 679 669 713  00000000
443023735 229939.9244831137 1.063556711915403 0.0005573748394141853 19620.43381338031 0.0003460128824489235 2.34687343340775e-07 -4.479232923307203e-10 2.889500993853108 5.245118512046871e-08 -6.652055459904633e-09 694 679 669 713  00000000
443023740 229945.2492109106 1.06633010103176 0.0005521632878920062 19620.43381203857 0.0003471822205304583 2.33352178755707e-07 -1.266532225186068e-10 2.889501285949334 9.501143247123882e-08 2.059624707004913e-08 681 664 661 685  00000000
443023745 229950.5877414705 1.069077538188103 0.0005467245853905805 19620.4338128434 0.0003483463775836498 2.320022503921396e-07 -4.527754894727176e-10 2.889501864068918 1.133404473393983e-07 -3.112921982472948e-09 681 664 661 685  00000000
443023750 229955.9399424822 1.07179889576487 0.0005418945008006381 19620.43381371722 0.0003495004252917946 2.296433450645599e-07 -4.443950142072734e-10 2.889502339533453 5.404202371397705e-08 -2.325060259290431e-08 685 674 670 697  00000000
443023755 229961.3056899668 1.074496077836 0.0005371223553435481 19620.43381531653 0.0003506430536297461 2.273791247720164e-07 -4.716614441570011e-10 2.889502538755021 7.111341258920063e-08 1.901014801562727e-08 685 674 670 697  00000000
443023760 229966.6848668524 1.077170963045537 0.0005326308408546025 19620.43381899304 0.0003517739818401741 2.249809353398785e-07 -4.868396226558961e-10 2.889502913004838 5.666181518743422e-08 -2.818552453370454e-10 672 657 657 677  00000000
443023765 229972.0773591378 1.079822199799346 0.0005281359127854346 19620.43382476759 0.0003528927152942536 2.224948116341492e-07 -5.077872988295696e-10 2.889503289279727 6.522197691183692e-08 -3.01234720578619e-08 672 657 657 677  00000000
443023770 229977.4830546386 1.082452204104289 0.0005235958927456732 19620.43383309065 0.0003539987538083 2.199027135628295e-07 -5.292406475499356e-10 2.889503300927813 2.235186372124374e-08 5.426264691952631e-08 682 671 665 695  00000000
443023775 229982.901840257 1.085058193286917 0.0005189438901921179 19620.4338429849 0.0003550915596856206 2.172010967674436e-07 -5.514836162393875e-10 2.889504039536015 1.83748855713816e-07 -3.400852366483424e-08 682 671 665 695  00000000
443023780 229988.33359853 1.087641037421428 0.0005140613679396848 19620.43385212537 0.0003561705771223547 2.14386846578575e-07 -5.742452234601554e-10 2.889504502125233 5.934705650337567e-08 1.959109427856791e-08 688 676 669 708  00000000
443023785 229993.7782068033 1.090197556824066 0.000508419869411805 19620.43386138231 0.0003572352453878675 2.114631806789061e-07 -5.955393232276885e-10 2.889505041504432 1.13151541664521e-07 -2.064058092790075e-08 688 676 669 708  00000000
443023790 229999.235525535 1.092725059912403 0.0005025237228257705 19620.43386800605 0.0003582849951690547 2.084137006735902e-07 -6.207537025351825e-10 2.889505382503769 6.207711325791842e-08 1.777355094626074e-08 676 661 659 681  00000000
443023795 230004.7054046359 1.095220832113508 0.0004956625992425979 19620.43387276697 0.000359319326565447 2.053135376063957e-07 -6.347858456461138e-10 2.889505929134404 1.241879446059679e-07 -1.802593916051468e-08 676 661 659 681  00000000
443023800 230010.1876741312 1.097680610462432 0.0004880238144304368 19620.43387624196 0.0003603373984655764 2.018030120388591e-07 -7.549811245751703e-10 2.889506116476793 -3.646053987881089e-08 1.21969487876863e-09 685 671 669 696  00000000
443023805 230015.6821428786 1.100100008916086 0.0004797574003177439 19620.43387926725 0.0003613372630629384 1.982335726537922e-07 -6.606927550353831e-10 2.889506419759262 1.693025240136052e-07 8.609326112275232e-09 685 671 669 696  00000000
443023810 230021.1886033503 1.102476512151075 0.00047058756097725 19620.4338848241 0.0003623202030958821 1.949198536791254e-07 -6.799603761639489e-10 2.889506850427799 2.164256234716053e-09 7.529959829906486e-09 687 673 670 703  00000000
443023815 230026.7068281691 1.104805427824567 0.0004609615048868976 19620.43389078596 0.0003632862492971517 1.914953421179488e-07 -6.863524558167712e-10 2.889507302628758 1.373611275565566e-07 -3.111039108509339e-08 687 673 670 703  00000000
443023820 230032.2365749687 1.107084725977854 0.0004507333739896637 19620.43388260948 0.0003642351077400171 1.88039443406755e-07 -6.960905137427806e-10 2.88950742015721 -2.631761559773028e-08 2.8341274176779e-08 681 663 660 684  00000000
443023825 230037.7775906597 1.109312995224851 0.0004404380485854095 19620.43383569358 0.0003651665741397302 1.845415932694395e-07 -7.027838059635986e-10 2.889507756292412 1.146402752599033e-07 -1.068014872559707e-08 681 663 660 684  00000000
443023830 230043.3296166274 1.111488658103434 0.0004299666638802186 19620.43370188528 0.0003660804739622341 1.810140652658396e-07 -7.079045340271552e-10 2.88950815369816 5.95464042038289e-08 -3.107327420373782e-09 680 669 665 696  00000000
443023835 230048.8923920644 1.113612938959231 0.000419687151449892 19620.43352068809 0.0003669766803663243 1.774659218245645e-07 -7.109942822239093e-10 2.889508331414247 9.323874924638912e-09 -1.478433230356942e-09 680 669 665 696  00000000
443023840 230054.4656600705 1.115685738574159 0.000409445417466932 19620.43338454276 0.0003678551147779492 1.739065116051019e-07 -7.124468481496723e-10 2.889508500183344 5.855196726661617e-08 -3.14976375581844e-10 691 681 673 712  00000000
443023845 230060.0491652706 1.117708322083556 0.0003998269817694463 19620.4333546813 0.000368715756817879 1.703543582253702e-07 -7.087658836623949e-10 2.889508727379823 4.755248009813659e-08 1.431913216723477e-08 691 681 673 712  00000000
443023850 230065.6426666428 1.11968439919085 0.0003904409465919644 19620.43338808732 0.0003695586183980325 1.667828744851913e-07 -7.125479493764064e-10 2.889509167091328 1.037904533272894e-07 -1.120533111273822e-08 686 673 665 700  00000000
443023855 230071.2459299458 1.121613407441618 0.0003814183825106328 19620.43347075745 0.0003703838826935055 1.633546896395655e-07 -6.905625087985532e-10 2.889509431600709 5.63131633190871e-09 -8.614210656778162e-09 686 673 665 700  00000000
443023860 230076.8587301503 1.123499765120561 0.0003731195192295994 19620.43356858793 0.0003711910444429666 1.593095572653624e-07 -9.007216845620329e-10 2.889509493180599 2.926512809494629e-08 2.335517404142194e-09 687 675 669 712  00000000
443023865 230082.4808583402 1.125344639045852 0.0003648926714293854 19620.43366144074 0.0003719770807505327 1.553281477761067e-07 -6.631636269414028e-10 2.889509526525269 -2.763434105844923e-08 -7.84169699295045e-09 687 675 669 712  00000000
443023870 230088.1121106646 1.127150069260025 0.0003574107837937627 19620.4336601778 0.0003727457139468702 1.52121381818306e-07 -6.515822970809302e-10 2.889509497716679 3.692180013721345e-08 1.255019597805448e-08 684 676 671 708  00000000
443023875 230093.7522991416 1.128919520413905 0.0003504580505143462 19620.43355754786 0.0003734982709585069 1.489359425707398e-07 -6.152305205160252e-10 2.889509632097711 -5.770082615067798e-09 -1.176274301731245e-08 684 676 671 708  00000000
443023880 230099.4012499969 1.130655346480701 0.0003438848927912983 19620.43350853212 0.0003742353861978397 1.459333217962956e-07 -5.862516959047864e-10 2.88950956070048 -1.328018087668784e-08 -1.714773096237649e-10 690 678 671 710  00000000
443023885 230105.0587993801 1.132359526595704 0.0003380326585400758 19620.43349978502 0.0003749578628297471 1.430854290986988e-07 -5.526845562811692e-10 2.88950949290641 -9.6851518437324e-09 2.782487445993784e-09 690 678 671 710  00000000
443023890 230110.724800879 1.134036684093119 0.0003327605781235208 19620.43353023357 0.0003756665235538393 1.404075411357717e-07 -5.18272777157102e-10 2.889509438137705 -1.979843011293698e-08 -4.397498100931961e-09 692 679 674 718  00000000
443023895 230116.3991223819 1.135687943410711 0.0003279948593182091 19620.43358246179 0.0003763622291883308 1.379040850078278e-07 -4.830313029550877e-10 2.889509324606431 -1.856397561944185e-08 3.332737992457857e-09 692 679 674 718  00000000
443023900 230122.081644875 1.137317515373581 0.0003237434588456687 19620.43368118192 0.0003770458612143344 1.355788712410593e-07 -4.470029488931795e-10 2.889509272039263 -4.907947220775471e-09 5.958724825474605e-11 692 675 673 709  00000000
443023905 230127.7722612233 1.138925586554729 0.0003196200979194427 19620.43376771733 0.0003777183041807214 1.334249377476562e-07 -4.139166120129242e-10 2.889509216830223 -1.780087092686607e-08 -2.387621571853154e-10 692 675 673 709  00000000
443023910 230133.4708691976 1.140514622992015 0.0003160343128393903 19620.43379079114 0.0003783804617644805 1.314770764496618e-07 -3.720722184784427e-10 2.889509146693599 -1.531926340937405e-08 -5.634624741936472e-09 690 680 670 710  00000000
443023915 230139.1773775944 1.142085608605215 0.0003122916653502831 19620.43378802342 0.000379033111729662 1.295853111249317e-07 -3.535303580077328e-10 2.889508999726546 -2.898412807404974e-08 9.360009451782875e-09 690 680 670 710  00000000
443023920 230144.8916936781 1.143637820236626 0.0003086811776396736 19620.43377432687 0.0003796777323209628 1.284891763001799e-07 -1.11418947637103e-10 2.889508974128064 1.450937872142212e-09 -7.879247407085876e-09 686 672 669 704  00000000
443023925 230150.613726766 1.145172385767343 0.0003050383851400382 19620.43375575665 0.0003803182200139044 1.275224007783293e-07 -3.022671817118933e-10 2.889508864311988 -3.441463866831581e-08 1.83506245288605e-09 686 672 669 704  00000000
443023930 230156.343385533 1.146688014449956 0.0003013069682463137 19620.43373294966 0.0003809519554207053 1.260104089376442e-07 -2.715267728693837e-10 2.889508727566147 -2.415183356540666e-08 -8.871306797265851e-10 691 682 673 718  00000000
443023935 230162.0805759516 1.148184709207621 0.0002972112394315597 19620.43370309164 0.0003815786950928192 1.246867729338341e-07 -2.650339479167705e-10 2.889508567079909 -4.856594568555816e-08 -1.013763886005506e-08 691 682 673 718  00000000
443023940 230167.8251984017 1.149661305771104 0.0002935932110229638 19620.43365461391 0.0003821988677490115 1.233944856644581e-07 -2.515456681269006e-10 2.889508250127897 -5.799669452600046e-08 1.07356611654991e-08 691 674 667 711  00000000
443023945 230173.5771586488 1.151119315795004 0.0002894898407823617 19620.43362694402 0.0003828127332386552 1.221585700868907e-07 -2.431747791128912e-10 2.889508083723888 -2.008925939713315e-08 -7.102161162342323e-10 691 674 667 711  00000000
443023950 230179.3363584991 1.15255776806119 0.0002859904874185266 19620.43359923468 0.0003834205160006801 1.209599558149142e-07 -2.366711124604002e-10 2.889507905005445 -6.176694376841536e-08 -1.017696000320613e-08 686 670 668 700  00000000
443023955 230185.1027059716 1.153977853632617 0.000282027768929176 19620.43356892961 0.0003840223772091058 1.197880255384426e-07 -2.324715254389149e-10 2.889507695064533 2.663193318332585e-08 3.766600798305668e-08 686 670 668 700  00000000
443023960 230190.8761068037 1.155379817557221 0.000278759729480667 19620.43353009602 0.0003846184223907122 1.186318344091943e-07 -2.30347652970583e-10 2.889507921420452 -2.595585595241621e-08 -5.260715907347308e-08 690 676 669 706  00000000
443023965 230196.656474922 1.156764399289845 0.000275180742858734 19620.43346901162 0.0003852087023949583 1.17479704298031e-07 -2.307106252293918e-10 2.889507532011314 -2.549439144220233e-08 5.172958063288868e-08 690 676 669 706  00000000
443023970 230202.4437244056 1.15813290677863 0.0002721682205247672 19620.43338832055 0.0003857932212841701 1.163279511471732e-07 -2.314041241183639e-10 2.889507694273826 -1.110424032947627e-08 -4.995481853376869e-08 689 675 668 706  00000000
443023975 230208.2377780128 1.159486064347699 0.0002692018133202726 19620.43326638744 0.0003863719178088074 1.151434338676299e-07 -2.374764602679458e-10 2.889507272311219 -7.220149559802299e-08 3.679217173411473e-08 689 675 668 706  00000000
443023980 230214.0385619587 1.160825206713984 0.0002664426187120169 19620.43314997229 0.0003869448085466451 1.14041564032603e-07 -2.078990534105048e-10 2.889507304204022 3.848723102572073e-08 -9.4894677123177e-09 687 671 666 704  00000000
443023985 230219.8460072891 1.162150687129988 0.00026374850520456 19620.43308124354 0.0003875122762660118 1.129054351320352e-07 -2.511314322874171e-10 2.889507312959139 -2.530279700419099e-08 -2.502677275432012e-09 687 671 666 704  00000000
443023990 230225.6600464667 1.163462837372231 0.000261179490347363 19620.43305950687 0.0003880735978176395 1.116194189494985e-07 -2.582426946496241e-10 2.889507148814393 -5.788441707857985e-08 -1.945113049235589e-08 689 676 669 709  00000000
443023995 230231.480615565 1.164762776387946 0.0002587318669786214 19620.43307002849 0.0003886284278032214 1.10302190595234e-07 -2.698839936797172e-10 2.88950674722907 -3.835756820495901e-08 5.163365813464686e-08 689 676 669 709  00000000
443024000 230237.3076522554 1.166049682924787 0.0002560917430654951 19620.43315220159 0.0003891765199922627 1.089259236428552e-07 -2.80583603031227e-10 2.889507250477706 1.704224314290517e-07 -2.508938652121528e-08 691 675 670 712  00000000
443024005 230243.1410915535 1.167323849265014 0.000253451714015933 19620.43326238275 0.0003897175945864619 1.074942942308983e-07 -2.921001425024032e-10 2.889507416157334 -7.285499014761237e-08 9.162898173176179e-09 691 675 670 712  00000000
443024010 230248.9808667089 1.168583888865019 0.0002506591360891527 19620.4333776703 0.0003902513667122977 1.060049341351696e-07 -3.036428968605713e-10 2.889507722397936 1.945154659471193e-07 8.017672772888902e-09 692 679 672 715  00000000
443024015 230254.8269075047 1.169829820427931 0.0002475428229587997 19620.4335187432 0.0003907775481116224 1.044581475339302e-07 -3.15014567244973e-10 2.889508161111252 -4.705847562130312e-08 -2.603704595879422e-08 692 679 672 715  00000000
443024020 230260.6791364852 1.171058918453136 0.000244106200204941 19620.43363669101 0.0003912958539523873 1.028546978116812e-07 -3.263067231005787e-10 2.889507978386587 -2.026617410824288e-08 -1.155968337669558e-08 691 679 672 717  00000000
443024025 230266.5374676492 1.172270543458998 0.0002404927481519079 19620.43372727075 0.0003918060125487649 1.012020204760482e-07 -3.351408467681002e-10 2.889507819341242 2.397880240118755e-08 5.139178472444353e-08 691 679 672 717  00000000
443024030 230272.4018093955 1.173462543387603 0.0002361954182908787 19620.43379176949 0.0003923077513798819 9.94788202083615e-08 -3.494555762217909e-10 2.889508207198356 1.197979845656709e-09 -8.030262558112185e-08 688 674 669 705  00000000
443024035 230278.2720570097 1.174633076917144 0.0002320315510213471 19620.43382512854 0.0003928008922144793 9.778739846592362e-08 -3.481178613565922e-10 2.889507495975061 -1.576982915291184e-07 5.046537200957474e-08 688 674 669 705  00000000
443024040 230284.1481031737 1.175781340900348 0.0002272345451920231 19620.43385112582 0.0003932847882738593 9.563129104554762e-08 -4.960203306426557e-10 2.889507377963048 5.607014749141773e-08 -2.534556803800174e-10 684 674 673 705  00000000
443024045 230290.0298314786 1.176906171426706 0.0002226101529302051 19620.43387518771 0.0003937571916403674 9.346633630726435e-08 -3.523046459039799e-10 2.889507501560799 -6.24086167283437e-09 -3.726849174154959e-09 684 674 673 705  00000000
443024050 230295.9171232693 1.178006254416112 0.0002175063268274237 19620.43389497465 0.000394220240583087 9.173805141280725e-08 -3.599582310548118e-10 2.889507590829663 6.267282716639321e-08 1.575813568722525e-08 693 676 668 712  00000000
443024055 230301.8098539003 1.179082012211253 0.000212692683110516 19620.43390949199 0.0003946744297779392 8.994725909634873e-08 -3.517238114189393e-10 2.889507791357155 -3.612126176005773e-08 -3.82332370314468e-08 693 676 668 712  00000000
443024060 230307.707901063 1.180132674062453 0.0002077019538811633 19620.43391728844 0.000395119784224195 8.819602331641097e-08 -3.491476203649223e-10 2.889507422520774 -5.342055564508497e-08 2.362595886655574e-08 691 675 672 706  00000000
443024065 230313.6111416464 1.181159643563172 0.0002029866015711475 19620.43392179778 0.0003955564203805541 8.646270802312924e-08 -3.441207855910941e-10 2.889507463657121 6.879612931814088e-08 2.122231960424002e-08 691 675 672 706  00000000
443024070 230319.5194565047 1.182162288486624 0.0001981887344190773 19620.4339055618 0.0003959844534025066 8.475478803441059e-08 -3.389766875879233e-10 2.889507859472977 4.214673938696903e-08 -2.799915044038136e-08 690 680 666 716  00000000
443024075 230325.4327271042 1.183142293907311 0.0001937863544999326 19620.43388569308 0.0003964040125957394 8.307341602273781e-08 -3.335460700612049e-10 2.889507851597839 -7.334243379699041e-09 1.153625719974667e-08 690 680 666 716  00000000
