443008800 0 2585.31282189826 3.159e-05 SAT BIASGRACEB  
443009100 0 2586.713493786532 3.147e-05 SAT BIASGRACEB  
443009400 0 2588.114163262668 3.135e-05 SAT BIASGRACEB  
443009700 0 2589.51483303025 3.13e-05 SAT BIASGRACEB  
443010000 0 2590.915506615756 3.12e-05 SAT BIASGRACEB  
443010300 0 2592.316199043686 3.116e-05 SAT BIASGRACEB  
443010600 0 2593.71694508128 3.104e-05 SAT BIASGRACEB  
443010900 0 2595.117728234949 3.077e-05 SAT BIASGRACEB  
443011200 0 2596.51851449585 3.068e-05 SAT BIASGRACEB  
443011500 0 2597.919294226191 3.07e-05 SAT BIASGRACEB  
443011800 0 2599.320055442182 3.055e-05 SAT BIASGRACEB  
443012100 0 2600.720684990962 3.04e-05 SAT BIASGRACEB  
443012400 0 2602.121194543525 3.048e-05 SAT BIASGRACEB  
443012700 0 2603.521675606868 3.038e-05 SAT BIASGRACEB  
443013000 0 2604.922178471338 3.035e-05 SAT BIASGRACEB  
443013300 0 2606.322693467534 3.031e-05 SAT BIASGRACEB  
443013600 0 2607.723241370653 3.023e-05 SAT BIASGRACEB  
443013900 0 2609.123836773555 3.028e-05 SAT BIASGRACEB  
443014200 0 2610.524481644844 3.023e-05 SAT BIASGRACEB  
443014500 0 2611.92511711932 3.02e-05 SAT BIASGRACEB  
443014800 0 2613.325766098789 3.019e-05 SAT BIASGRACEB  
443015100 0 2614.726408101547 3.009e-05 SAT BIASGRACEB  
443015400 0 2616.127036921217 3.008e-05 SAT BIASGRACEB  
443015700 0 2617.527664534621 3.012e-05 SAT BIASGRACEB  
443016000 0 2618.928346647049 3.005e-05 SAT BIASGRACEB  
443016300 0 2620.329066251242 2.986e-05 SAT BIASGRACEB  
443016600 0 2621.729847186009 2.97e-05 SAT BIASGRACEB  
443016900 0 2623.130637771517 2.969e-05 SAT BIASGRACEB  
443017200 0 2624.531452766973 2.959e-05 SAT BIASGRACEB  
443017500 0 2625.932172749466 2.965e-05 SAT BIASGRACEB  
443017800 0 2627.332779462971 2.955e-05 SAT BIASGRACEB  
443018100 0 2628.733272656572 2.948e-05 SAT BIASGRACEB  
443018400 0 2630.133731346863 2.956e-05 SAT BIASGRACEB  
443018700 0 2631.534252973867 2.945e-05 SAT BIASGRACEB  
443019000 0 2632.934803064071 2.96e-05 SAT BIASGRACEB  
443019300 0 2634.335402697006 2.942e-05 SAT BIASGRACEB  
443019600 0 2635.736019455013 2.939e-05 SAT BIASGRACEB  
443019900 0 2637.136642702175 2.94e-05 SAT BIASGRACEB  
443020200 0 2638.537239341116 2.932e-05 SAT BIASGRACEB  
443020500 0 2639.937832380694 2.915e-05 SAT BIASGRACEB  
443020800 0 2641.338438745901 2.901e-05 SAT BIASGRACEB  
443021100 0 2642.73905230567 2.88e-05 SAT BIASGRACEB  
443021400 0 2644.139676741901 2.866e-05 SAT BIASGRACEB  
443021700 0 2645.540359828184 2.83e-05 SAT BIASGRACEB  
443022000 0 2646.941070822873 2.805e-05 SAT BIASGRACEB  
443022300 0 2648.341825636574 2.771e-05 SAT BIASGRACEB  
